"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Moray","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.841","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.008","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.564","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.265","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newham","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.087","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newport","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.650","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.391","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.903","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Lanarkshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.856","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Lincolnshire","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.350","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Northamptonshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.865","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Somerset","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.642","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Tyneside","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.120","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Yorkshire CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.275","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Northern Ireland","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.459","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Northumberland","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.542","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Norwich and Norfolk","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.709","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Nottingham","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.043","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Nottinghamshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.135","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Oldham","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.349","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Orkney Islands","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.148","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Oxfordshire CC","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.545","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Pembrokeshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.993","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Perth and Kinross","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.388","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Peterborough","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.698","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Plymouth","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.929","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Portsmouth","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.373","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Powys","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.708","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Reading","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.125","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Redbridge","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.411","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Redcar and Cleveland","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.329","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Renfrewshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.033","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Rhondda Cynon Taf","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.069","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Richmond upon Thames","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.612","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Rochdale","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.574","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Rotherham","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.895","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Rutland","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.526","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Salford","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.507","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Sandwell","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.733","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Scottish Borders","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.212","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Sefton","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.070","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Sheffield","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.179","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Shetland Islands","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.580","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Shropshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.045","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Slough","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.106","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Solihull","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.211","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Somerset CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.249","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","South Ayrshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.245","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","South Gloucestershire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.708","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","South Lanarkshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.305","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","South Tyneside","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.731","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Southampton","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.573","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Southend-on-Sea","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.360","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Southwark","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.431","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","St Helens","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.680","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Staffordshire CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.286","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Stirling","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.766","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Stockport","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.075","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Stockton-on-Tees","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.603","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Stoke-on-Trent","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.244","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Suffolk CC","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.709","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Sunderland","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.371","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Surrey","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.990","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Sutton","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.704","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Swansea","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.192","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Swindon","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.188","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Tameside","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.514","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Telford and Wrekin","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.016","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Thurrock","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.054","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Torbay","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.755","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Torfaen","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.661","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Tower Hamlets","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.548","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Trafford","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.415","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Vale of Glamorgan","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.442","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wakefield","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.726","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Walsall","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.449","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Waltham Forest","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.680","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wandsworth","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.511","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Warrington","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.318","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Warwickshire CC","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.766","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Berkshire","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.472","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Dunbartonshire","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.143","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Lothian","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.054","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Northamptonshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.237","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Sussex","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.845","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Westminster","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.269","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wigan","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.252","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wiltshire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.564","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Windsor and Maidenhead","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.089","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wirral","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.087","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wokingham","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.344","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wolverhampton","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.597","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Worcestershire CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.041","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wrexham","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.877","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","York","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.045","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
